43.61683968706096, 1.3959503173828125, 2024-11-02T18:01:23.410Z
43.61688050353159, 1.3959712034564304, 2024-11-02T18:01:23.414Z
43.6168486569252, 1.3959880993634914, 2024-11-02T18:03:41.000Z
43.61680333522586, 1.3960293728779318, 2024-11-02T20:16:42.858Z
43.616829347324476, 1.3960355776837108, 2024-11-02T20:18:35.140Z
43.61683134961722, 1.3960258761006117, 2024-11-02T20:18:51.629Z
43.61681195165225, 1.3960351645515674, 2024-11-02T20:20:23.177Z
43.61685470289758, 1.3960788101638002, 2024-11-02T20:20:24.181Z
43.616897301794296, 1.3960814411604896, 2024-11-02T20:20:47.483Z
43.616848307964354, 1.3960934184835705, 2024-11-03T13:54:11.689Z
43.616864932040556, 1.3961389584569073, 2024-11-03T15:26:07.016Z
43.616864932040556, 1.3961389584569079, 2024-11-03T15:26:07.016Z
43.61687402503994, 1.3959729528235856, 2024-11-10T01:39:29.075Z
43.61679810133521, 1.3959220839334536, 2024-11-10T01:39:34.092Z
43.616838932160505, 1.3959626204233078, 2024-11-10T01:39:39.087Z
43.61682748096558, 1.3959581854155103, 2024-11-10T01:39:44.091Z
43.61683985415013, 1.3959208404437058, 2024-11-10T01:39:49.110Z
43.616817748724465, 1.3959241851485462, 2024-11-10T01:39:54.115Z
43.616820188381396, 1.3959146122615589, 2024-11-10T01:39:59.126Z
43.61688805474685, 1.3959353573861986, 2024-11-10T01:40:04.134Z
43.61687156889944, 1.3959306847664323, 2024-11-10T01:40:09.142Z
43.61680835557787, 1.3959678400016704, 2024-11-10T01:40:14.149Z
43.61687161850087, 1.3959787742460954, 2024-11-10T01:40:19.164Z
43.61678992700663, 1.395994921889643, 2024-11-10T01:40:24.167Z
43.616820436537246, 1.395913290124632, 2024-11-10T01:40:47.503Z
43.6168678958729, 1.3959247507553343, 2024-11-10T01:40:57.522Z
43.61682768921332, 1.3959810721107524, 2024-11-10T01:41:07.520Z
43.61683061593472, 1.3959157354414937, 2024-11-10T01:41:17.525Z
43.61687192284566, 1.395919319877278, 2024-11-10T01:41:27.529Z
43.616844817106774, 1.3959513990431682, 2024-11-10T01:41:37.537Z
43.616842005473494, 1.3959167802354813, 2024-11-10T01:41:47.548Z
43.61681208350133, 1.3959383032017532, 2024-11-10T01:41:57.553Z
43.61687185807837, 1.395964685298115, 2024-11-10T01:42:07.553Z
43.61688532685613, 1.395958406505206, 2024-11-10T01:42:17.566Z
43.616838846744145, 1.3959705507439852, 2024-11-10T01:42:27.575Z
43.61686445661085, 1.395964446135264, 2024-11-10T01:42:37.591Z
43.61687064369679, 1.3959436760905162, 2024-11-10T01:42:47.598Z
43.616835384903, 1.3959635180322352, 2024-11-10T01:42:57.606Z
43.616829851611534, 1.395909905050675, 2024-11-10T01:43:07.610Z
43.616855718455454, 1.395978711336534, 2024-11-10T01:43:17.625Z
43.61686584956179, 1.3959514635268901, 2024-11-10T01:43:27.629Z
43.61683302335923, 1.3959570666848378, 2024-11-10T01:43:37.634Z
43.61679056885198, 1.3959244595012998, 2024-11-10T01:43:47.635Z
43.616852680356395, 1.3959163636053729, 2024-11-10T01:43:57.634Z
43.6167974387357, 1.3959364137101287, 2024-11-10T01:44:07.636Z
43.616868047589044, 1.395951666272782, 2024-11-10T01:44:17.651Z
43.61684405268101, 1.3959443244394354, 2024-11-10T01:44:27.657Z
43.61679334030055, 1.3959604821192086, 2024-11-10T01:44:37.669Z
43.616833399211856, 1.395924362406527, 2024-11-10T01:44:47.698Z
43.61682860396105, 1.395975838060653, 2024-11-10T01:44:57.708Z
43.61685017338026, 1.3959058733741616, 2024-11-10T01:45:07.712Z
43.61681457184124, 1.3959075258867804, 2024-11-10T01:45:17.718Z
43.616843207366635, 1.3959824840698944, 2024-11-10T01:45:27.729Z
43.61682480145671, 1.3959811932118942, 2024-11-10T01:45:37.730Z
43.616806010982, 1.395905829726572, 2024-11-10T01:45:47.746Z
43.6168405567243, 1.3959184799307545, 2024-11-10T01:45:57.752Z
43.61683508216044, 1.3959568805550466, 2024-11-10T01:46:07.758Z
43.61685979801789, 1.395930630474453, 2024-11-10T01:46:17.767Z
43.61687152173706, 1.395910588389946, 2024-11-10T01:46:27.777Z
43.616829783387765, 1.3959165468374912, 2024-11-10T01:46:37.780Z
43.61681211600819, 1.3959980986227614, 2024-11-10T01:46:47.795Z
43.61687815042854, 1.3959501967120724, 2024-11-10T01:46:57.794Z
43.61688059807336, 1.3959889824087703, 2024-11-10T01:47:07.795Z
43.61682986858362, 1.395904018027213, 2024-11-10T01:47:17.800Z
