43.61683968706096, 1.3959503173828125, 2024-11-02T18:01:23.410Z
43.61688050353159, 1.3959712034564304, 2024-11-02T18:01:23.414Z
43.6168486569252, 1.3959880993634914, 2024-11-02T18:03:41.000Z
43.61680333522586, 1.3960293728779318, 2024-11-02T20:16:42.858Z
43.616829347324476, 1.3960355776837108, 2024-11-02T20:18:35.140Z
43.61683134961722, 1.3960258761006117, 2024-11-02T20:18:51.629Z
43.61681195165225, 1.3960351645515674, 2024-11-02T20:20:23.177Z
43.61685470289758, 1.3960788101638002, 2024-11-02T20:20:24.181Z
43.616897301794296, 1.3960814411604896, 2024-11-02T20:20:47.483Z
43.616848307964354, 1.3960934184835705, 2024-11-03T13:54:11.689Z
43.616864932040556, 1.3961389584569073, 2024-11-03T15:26:07.016Z
43.616864932040556, 1.3961389584569079, 2024-11-03T15:26:07.016Z
43.61681274653374, 1.3959907809369567, 2024-11-10T01:36:56.602Z
43.61684695461125, 1.3959114729930417, 2024-11-10T01:37:01.599Z
43.616854516317154, 1.395955488898804, 2024-11-10T01:37:06.606Z
43.61687670895972, 1.3959891470156895, 2024-11-10T01:37:11.610Z
43.616867062842296, 1.3959416395819155, 2024-11-10T01:37:16.627Z
43.61684290889652, 1.3959264756278602, 2024-11-10T01:37:21.638Z
43.61684011462053, 1.395956880621013, 2024-11-10T01:37:26.646Z
43.61680717034589, 1.3959404943568092, 2024-11-10T01:37:31.659Z
43.61685991548236, 1.3959676358994693, 2024-11-10T01:37:36.669Z
43.61685632791135, 1.3959845422365387, 2024-11-10T01:37:41.688Z
43.61681965420443, 1.3959751484649598, 2024-11-10T01:37:46.692Z
43.616806918798, 1.3959101104324037, 2024-11-10T01:37:51.704Z
43.616815833228095, 1.395943106331977, 2024-11-10T01:37:56.715Z
43.6167999832413, 1.395926764860209, 2024-11-10T01:38:01.716Z
43.61679865041113, 1.3959034562750399, 2024-11-10T01:38:06.720Z
43.61681088791048, 1.3959089352149634, 2024-11-10T01:38:11.727Z
43.616880729732, 1.3959637512727396, 2024-11-10T01:38:16.734Z
43.61682755696941, 1.3959067567446695, 2024-11-10T01:38:21.736Z
43.61683554280989, 1.3959641715380566, 2024-11-10T01:38:26.737Z
43.61684684884831, 1.3959351180125124, 2024-11-10T01:38:31.738Z
43.61683495069375, 1.3959048666254348, 2024-11-10T01:38:36.753Z
43.61680983490071, 1.395960917015517, 2024-11-10T01:38:41.752Z
43.616870888058834, 1.3959369554047105, 2024-11-10T01:38:46.757Z
43.61684037631459, 1.3959991433867276, 2024-11-10T01:38:58.001Z
43.61687692125565, 1.3959008261577637, 2024-11-10T01:39:03.011Z
43.61684743484586, 1.3959846238764606, 2024-11-10T01:39:08.022Z
43.61687711566185, 1.3959954767225125, 2024-11-10T01:39:13.039Z
